x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
0.791,28,35.7,0,1,7.2,1994,1,1,3,1526
0.868,30,34.8,2,1,2.3,1992,0,0,2,1648
0.957,25,27.1,0,1,4.3,1997,1,0,4,1326
0.046,25,34.5,0,0,7.2,1997,1,1,2,1558
0.824,34,25.5,0,1,1.7,1989,1,1,3,1581
0.575,26,39.7,2,1,0.2,1997,0,1,0,1270
0.979,24,38.6,1,1,2.9,1998,1,0,5,1115
0.079,29,30.5,2,0,2.5,1994,0,1,2,950
0.395,36,32.5,0,1,1.8,1987,1,1,3,1436
0.708,29,29.3,1,0,0.6,1994,0,0,3,1246
0.67,33,24.6,2,0,9.5,1990,1,0,2,1424
0.874,42,28.5,2,1,9.8,1981,0,1,3,807
0.485,21,24.7,1,0,0.2,2002,1,0,1,698
0.153,24,19.7,0,0,2.8,1999,1,1,2,1231
0.429,32,27.3,1,1,1.0,1990,1,1,1,1494
0.318,36,27.5,1,0,0.5,1987,1,1,5,1527
0.632,30,23.5,0,1,0.2,1993,1,1,4,1890
0.055,23,33.8,2,1,1.7,1999,1,0,0,1179
0.274,24,27.9,0,0,2.7,1998,1,1,2,1405
0.707,24,29.6,0,1,1.3,1999,1,1,2,1190
0.558,26,30.6,0,0,4.0,1997,1,0,1,1194
0.317,35,24.2,0,1,1.1,1988,1,1,1,1502
0.238,37,18.9,0,0,4.6,1986,0,1,3,1369
0.847,25,41.4,2,0,3.2,1997,0,0,3,1665
0.071,35,19.1,1,1,4.4,1988,0,0,1,1122
0.338,33,31.5,0,0,1.4,1990,1,1,3,1550
0.558,32,29.3,0,0,0.5,1990,0,0,3,1377
0.682,35,26.2,1,0,16.0,1988,1,0,0,1084
0.552,27,40.0,0,0,2.7,1996,1,1,0,1493
0.261,30,28.1,1,1,2.7,1992,1,1,3,1717
0.463,28,26.4,0,1,0.8,1995,1,1,1,1730
0.617,32,35.5,2,0,4.9,1990,1,1,4,1977
0.795,27,25.3,2,0,16.1,1996,1,0,2,1229
0.27,30,28.4,2,0,2.1,1992,1,0,1,1777
0.364,28,15.3,2,1,4.0,1995,1,0,2,1322
0.969,31,30.3,0,1,12.1,1991,1,0,1,1194
0.257,25,27.5,1,1,5.7,1997,1,0,3,1656
0.921,31,30.1,0,1,5.2,1992,1,0,2,1377
0.899,30,29.6,0,0,2.3,1993,0,1,2,1384
0.402,25,27.3,0,1,4.8,1998,0,1,2,1451
0.199,30,37.5,2,0,1.7,1993,1,1,3,1627
0.523,26,30.3,1,1,2.6,1997,0,1,2,1123
0.164,32,27.8,0,1,6.1,1990,1,0,1,1637
0.389,31,26.0,2,1,3.0,1991,0,0,1,1452
0.226,27,42.6,1,0,0.6,1995,1,1,1,1451
0.757,30,9.4,0,0,3.3,1992,0,1,1,1639
0.458,28,11.0,0,0,1.9,1995,1,1,3,1438
0.23,35,29.9,0,0,1.5,1988,1,1,5,1045
0.341,29,26.8,0,0,8.1,1993,0,1,0,922
0.439,24,35.0,1,1,5.2,1998,1,0,4,1755
0.699,36,31.3,1,0,9.2,1986,0,0,0,1557
0.576,35,32.1,2,0,0.3,1988,1,1,2,1120
0.011,27,37.5,0,0,4.5,1995,0,0,4,1659
0.766,27,35.8,1,0,1.8,1996,1,1,3,1630
0.012,23,21.7,1,1,1.1,1999,0,1,2,993
0.65,28,37.2,1,0,0.2,1994,1,0,1,1336
0.406,23,32.7,0,1,21.8,2000,1,0,2,819
0.543,37,42.9,2,0,2.7,1986,1,1,3,1539
0.253,33,39.5,2,0,0.5,1990,1,0,2,1515
0.971,31,36.9,0,0,3.5,1992,1,0,2,1754
0.649,28,23.4,1,0,0.6,1995,0,0,2,1761
0.776,25,28.5,1,0,5.4,1998,1,1,3,1073
0.857,29,30.4,0,0,0.5,1993,1,0,0,1408
0.887,27,31.2,1,0,3.8,1996,0,1,0,1258
0.103,38,29.7,0,0,0.2,1984,1,1,3,1106
0.897,24,27.2,1,0,4.3,1998,0,0,2,1520
0.415,29,28.2,1,0,0.2,1993,1,1,1,1169
0.037,19,34.2,1,0,14.7,2004,0,0,2,1397
0.134,31,29.2,2,1,2.5,1991,0,1,3,1936
0.289,31,30.2,2,0,3.6,1991,0,0,0,890
0.19,25,15.8,0,0,0.1,1997,0,1,2,683
0.216,32,37.5,1,1,0.9,1990,1,1,2,1154
0.209,25,16.3,2,0,5.4,1998,1,0,3,1730
0.679,30,37.5,1,0,0.6,1992,1,0,0,1573
0.539,28,24.9,0,0,8.0,1994,1,1,4,1473
0.915,27,31.3,0,0,1.2,1995,1,1,2,1275
0.978,25,36.6,2,0,1.4,1998,0,0,1,1270
0.32,25,27.3,2,1,2.7,1998,0,1,0,1394
0.841,23,39.2,2,0,1.4,1999,0,1,5,1149
0.413,29,21.9,1,1,1.8,1994,1,1,2,1410
0.335,33,31.8,1,0,3.2,1990,1,1,2,1453
0.12,35,36.8,2,1,4.5,1987,1,0,0,1094
0.377,31,40.5,1,0,11.3,1992,1,1,5,1322
0.705,29,26.9,1,1,10.2,1994,1,0,0,1456
0.885,32,34.3,0,0,2.8,1991,0,0,0,1575
0.391,28,34.6,2,0,6.0,1994,1,0,1,1853
0.991,33,34.1,1,0,6.0,1989,0,1,2,1534
0.639,36,32.8,0,1,0.2,1987,1,1,0,1192
0.924,24,33.6,2,0,3.3,1999,1,1,0,1636
0.118,32,26.9,2,0,3.8,1990,0,1,0,1185
0.199,28,33.9,0,0,2.1,1995,1,0,3,1760
0.486,33,33.3,1,1,5.8,1989,0,0,2,1110
0.004,37,32.5,0,0,9.4,1985,1,1,1,1198
0.003,26,31.0,2,0,0.2,1996,1,0,2,1673
0.868,23,39.2,1,1,2.5,1999,1,0,0,1423
0.472,32,30.6,0,1,8.4,1990,1,0,1,1211
0.484,24,26.0,0,1,3.7,1999,0,1,0,1162
0.145,32,34.1,1,0,3.0,1991,1,0,1,1570
0.164,31,37.4,1,1,7.2,1991,1,1,1,1303
0.412,21,38.8,0,1,1.6,2001,1,0,2,1088
0.664,29,25.9,0,0,0.3,1994,0,0,2,1713
0.767,29,24.5,2,0,1.2,1993,1,0,2,1613
0.99,21,23.6,2,0,11.3,2002,0,1,4,798
0.177,28,34.8,1,1,4.5,1994,1,0,2,1593
0.585,31,30.5,0,0,15.9,1991,1,1,2,1469
0.158,19,27.9,2,1,1.3,2004,1,1,3,1314
0.719,25,36.5,2,1,1.1,1998,1,1,1,1066
0.377,36,31.3,2,0,7.6,1987,1,0,0,1513
0.533,28,45.7,2,1,0.6,1994,1,1,4,1649
0.253,28,36.2,0,0,4.6,1994,1,1,4,1666
0.688,31,33.2,0,0,2.1,1992,0,0,3,1477
0.207,30,40.7,2,0,1.6,1993,1,0,2,1684
0.25,35,27.3,2,0,0.6,1988,0,0,0,1447
0.74,27,41.5,0,0,0.4,1995,1,0,1,1381
0.465,28,38.9,2,1,0.3,1995,1,0,1,1187
0.022,28,21.9,0,1,2.9,1995,1,1,2,1463
0.187,24,25.1,1,0,5.6,1998,0,1,2,1390
0.975,27,28.6,0,0,6.1,1995,1,1,3,1564
0.332,33,38.5,2,0,5.3,1989,1,1,3,1085
0.221,28,28.2,0,1,0.3,1995,0,1,1,1227
0.584,27,28.9,2,0,0.7,1996,1,0,2,1439
0.875,38,32.1,2,0,1.7,1984,0,0,2,1251
0.234,46,20.3,1,0,0.0,1977,0,1,1,938
0.153,28,22.0,1,1,2.0,1994,1,1,1,1107
0.718,30,32.9,0,0,1.7,1992,0,1,1,1432
0.211,34,30.1,2,1,2.3,1989,1,1,1,1337
0.237,24,27.7,2,0,5.0,1999,1,1,0,1377
0.779,30,30.8,1,0,0.8,1993,0,1,1,1395
0.32,34,28.1,2,0,0.1,1988,1,1,3,1502
0.685,33,28.1,1,0,0.4,1990,1,1,1,1494
0.21,34,29.8,1,1,0.7,1988,1,0,4,1457
0.704,23,32.1,0,1,1.4,2000,1,0,1,1211
0.694,32,31.7,2,0,1.9,1990,1,1,2,1332
0.163,38,21.1,1,1,2.0,1985,0,1,2,1306
0.844,32,32.8,1,0,5.0,1991,0,1,3,1260
0.303,29,25.6,2,1,7.2,1993,0,1,3,1627
0.898,26,26.7,1,1,1.9,1997,1,0,2,1583
0.342,38,28.7,2,1,13.5,1984,0,0,1,1100
0.038,29,16.1,2,1,2.4,1994,1,0,2,1382
0.496,33,36.4,2,1,0.7,1989,1,0,6,1344
0.614,32,27.6,1,0,2.8,1990,0,0,4,1262
0.862,35,27.7,0,1,3.2,1987,1,1,5,1729
0.254,37,27.5,2,0,6.6,1985,1,0,2,1081
0.314,30,39.4,2,0,2.2,1993,0,0,1,1845
0.373,24,32.4,2,1,0.1,1998,1,0,2,1296
0.297,31,39.2,0,0,2.6,1992,1,1,0,1387
0.99,40,31.0,2,1,6.7,1982,1,1,3,831
0.129,29,24.5,1,0,8.7,1993,1,1,2,1547
0.505,34,45.2,2,0,2.6,1989,1,1,0,1103
0.077,29,26.9,0,0,0.2,1994,1,0,1,1612
0.163,34,33.3,2,0,2.5,1988,0,0,1,1041
0.53,27,28.5,1,0,5.9,1996,1,1,1,1073
0.309,29,32.1,1,1,1.9,1994,0,1,6,1775
0.817,33,24.2,1,0,5.5,1989,1,0,2,1431
0.259,32,29.6,1,0,3.9,1991,0,1,4,1531
0.788,33,39.6,0,1,5.9,1990,1,0,1,978
0.719,38,34.8,2,0,5.3,1984,0,1,0,1069
0.57,28,28.5,2,0,1.8,1995,0,0,2,1643
0.182,36,34.5,0,0,7.1,1986,1,1,2,897
0.151,26,30.8,2,0,1.5,1997,0,1,3,1408
0.389,23,35.2,0,0,2.5,1999,1,1,4,1462
0.198,27,33.5,1,0,19.8,1996,1,1,3,1281
0.498,34,34.5,0,1,18.4,1989,0,1,3,1361
0.54,28,10.0,2,0,1.5,1994,1,1,3,1778
0.737,31,29.2,1,1,8.5,1991,0,1,0,1563
0.749,27,26.9,2,0,0.3,1995,1,0,0,1462
0.401,29,38.1,2,0,0.1,1993,0,0,1,1198
0.981,26,33.4,2,1,3.1,1997,0,0,0,722
0.676,28,42.3,0,0,13.8,1995,1,1,3,1385
0.653,35,28.7,2,1,5.7,1987,1,0,1,1125
0.369,35,33.0,0,1,0.2,1988,1,1,4,1387
0.111,37,29.6,0,1,2.7,1985,1,1,4,1492
0.561,29,21.1,2,0,2.3,1994,1,0,3,1625
0.562,40,28.4,0,0,4.1,1982,1,1,1,1151
0.138,30,27.8,1,0,1.0,1993,1,1,0,1482
0.29,35,36.5,2,0,5.3,1988,1,1,1,1461
0.767,29,23.3,2,0,2.1,1993,1,1,6,1588
0.995,28,24.2,1,0,3.6,1994,0,1,0,1238
0.564,32,39.6,2,1,4.5,1990,1,1,2,1516
0.408,32,31.9,1,1,6.1,1991,1,1,3,1720
0.81,33,31.6,2,0,4.2,1990,1,0,2,1531
0.997,31,38.1,0,1,1.0,1992,1,1,2,1191
0.844,35,14.2,2,0,6.2,1987,1,1,8,1559
0.646,32,24.2,1,1,12.6,1990,1,0,1,1551
0.172,27,25.9,0,1,5.0,1996,0,1,3,1008
0.767,35,26.6,0,1,0.2,1988,0,0,4,1142
0.38,26,31.7,1,0,8.8,1996,1,1,2,1486
0.921,30,23.3,1,0,2.4,1992,0,0,0,1166
0.244,29,37.9,1,1,2.0,1993,1,0,3,1192
0.714,31,37.0,0,0,3.1,1991,0,1,1,1122
0.536,30,32.3,1,0,1.7,1993,0,1,0,1337
0.785,30,30.7,2,0,7.2,1992,1,1,6,1450
0.648,34,36.0,0,1,8.4,1989,0,0,4,1683
0.417,29,37.5,2,1,9.8,1994,0,1,2,1435
0.787,31,31.3,2,0,2.0,1992,1,1,3,1323
0.456,30,38.8,1,1,11.5,1993,1,0,1,1552
0.041,30,37.3,0,0,4.6,1993,1,1,2,1496
0.185,31,29.2,0,1,4.3,1992,0,1,1,1136
0.872,42,32.1,0,1,1.6,1981,1,0,1,1500
0.358,27,28.3,1,1,0.3,1996,0,0,3,1107
0.363,33,26.3,0,0,2.8,1989,0,1,1,1448
0.178,37,29.9,0,0,8.5,1985,1,1,2,1502
0.329,31,28.1,2,1,11.7,1992,0,0,3,1767
0.718,35,25.8,0,1,2.9,1987,0,1,2,1458
0.306,32,25.8,0,0,0.4,1990,1,1,3,1344
0.292,28,39.3,2,1,1.4,1994,1,1,0,1774
0.308,34,24.7,1,1,4.6,1989,1,1,2,1339
0.253,27,35.4,0,0,0.7,1995,1,1,2,1393
0.086,37,36.4,0,0,4.8,1986,1,0,1,1145
0.621,36,35.1,1,1,0.0,1987,0,0,1,1134
0.874,31,45.4,1,0,11.1,1992,1,0,2,1732
0.113,30,34.0,0,1,1.8,1993,0,0,1,1574
0.2,28,34.2,2,1,10.7,1995,1,1,5,1564
0.887,29,27.0,2,0,14.1,1994,1,1,0,1201
0.409,33,31.4,2,0,0.0,1989,1,1,1,1386
0.801,27,18.9,2,0,5.0,1995,1,1,1,1495
0.079,26,24.7,1,0,2.1,1996,1,0,2,1298
0.631,28,28.4,2,1,0.2,1995,0,0,2,1482
0.79,31,31.6,1,1,3.6,1992,0,0,2,980
0.109,30,20.1,1,1,1.0,1993,1,1,4,1417
0.799,30,25.1,1,0,2.2,1992,0,1,1,998
0.03,30,35.0,2,0,1.4,1992,1,0,1,1673
0.662,33,38.7,1,1,5.1,1989,0,0,0,1395
0.032,29,32.9,0,0,8.3,1994,1,0,2,1212
0.705,33,24.5,1,0,8.9,1990,0,1,3,1210
0.483,35,32.4,2,1,2.4,1988,1,0,3,1745
0.559,25,32.8,2,0,0.4,1997,1,1,2,1166
0.637,31,39.1,1,0,1.9,1992,1,0,1,1201
0.039,30,20.5,0,0,0.7,1992,1,0,4,2071
0.496,41,31.6,0,0,4.7,1982,1,0,2,991
0.135,24,18.9,2,0,15.8,1999,1,1,1,1280
0.271,33,42.0,0,0,0.8,1989,0,0,0,1226
0.589,27,26.5,0,0,1.6,1995,0,0,1,1495
0.996,42,26.7,0,0,1.3,1980,0,1,1,1164
0.2,28,29.5,2,0,1.2,1995,1,1,4,1429
0.8,24,30.0,1,0,0.3,1998,1,0,5,1399
0.146,40,33.7,0,1,3.2,1983,1,0,2,1043
0.268,30,48.6,2,0,3.0,1992,1,0,0,1539
0.631,30,27.8,1,0,1.0,1993,0,1,3,1448
0.423,30,27.7,1,0,2.5,1992,1,1,1,1610
0.89,37,36.7,2,0,0.5,1985,1,0,3,1211
0.579,30,31.2,2,1,3.5,1993,1,1,3,1913
0.857,22,33.4,2,0,10.6,2000,0,1,2,732
0.154,37,24.6,0,0,0.3,1985,1,1,5,1500
0.829,33,27.4,1,1,0.4,1989,0,1,3,1928
0.206,33,31.6,2,0,6.0,1989,1,0,3,1275
0.456,24,29.4,1,0,2.2,1999,0,0,3,1067
0.701,33,21.1,1,0,8.9,1990,1,0,1,1573
0.104,32,30.5,1,1,12.7,1991,1,1,2,1283
0.941,37,32.5,1,0,4.5,1986,0,1,0,915
0.771,30,33.2,0,0,4.2,1993,0,1,2,1523
0.294,33,24.1,1,0,3.5,1989,1,1,2,1203
0.194,35,40.8,2,1,0.7,1987,1,0,1,1051
0.729,29,38.9,1,1,3.4,1994,1,1,3,1570
0.592,30,16.6,1,0,0.7,1992,1,0,2,1230
0.084,25,27.3,1,0,2.7,1998,1,1,3,1472
0.576,26,26.2,2,1,4.1,1996,1,1,3,1447
0.548,31,24.7,1,1,2.4,1992,0,0,4,1449
0.288,28,26.6,1,0,3.2,1995,0,0,3,1641
0.321,26,23.0,0,0,5.8,1997,0,0,0,1264
0.682,30,19.6,1,0,2.2,1993,0,0,2,1479
0.287,38,23.9,0,1,14.4,1985,1,0,4,1313
0.051,27,30.9,2,1,2.8,1995,1,0,2,1238
0.276,33,39.7,2,0,3.1,1989,1,0,2,1422
0.056,33,16.3,1,1,0.4,1990,1,0,2,1326
0.158,33,32.8,0,0,0.3,1990,1,0,3,1277
0.589,37,20.6,0,0,4.1,1985,0,1,3,1238
0.507,28,25.5,2,0,4.4,1994,0,1,0,877
0.37,32,30.2,1,0,1.1,1990,1,1,2,1543
0.251,26,29.3,0,0,1.2,1997,1,1,1,1129
0.315,32,33.2,1,1,0.7,1991,1,1,3,1520
0.067,30,20.5,1,0,5.2,1992,0,0,2,1682
0.644,29,26.3,2,0,6.2,1993,1,0,2,1619
0.926,32,30.5,1,1,2.3,1990,1,0,6,1692
0.731,30,21.7,1,1,0.7,1992,0,1,2,1758
0.555,34,40.1,0,1,1.2,1989,0,1,3,1463
0.835,31,35.2,1,1,2.1,1992,0,1,1,1475
0.196,35,35.8,0,1,7.9,1987,0,0,1,800
0.518,28,21.8,2,0,5.5,1994,1,1,1,1113
0.684,32,23.2,2,1,0.5,1991,0,1,0,1064
0.384,28,32.0,2,0,1.5,1995,0,1,2,1704
0.829,32,35.3,0,0,7.6,1991,0,1,0,1316
0.837,28,24.4,2,1,7.6,1995,0,1,4,1303
0.509,23,30.6,2,0,0.2,1999,0,0,0,876
0.362,29,25.8,2,0,4.4,1994,1,0,0,1736
0.695,32,31.1,1,0,2.2,1990,0,1,0,1202
0.818,27,15.2,0,1,2.3,1996,1,1,4,1844
0.933,31,31.9,0,0,1.6,1991,1,0,1,1472
0.496,25,37.2,0,0,5.9,1997,0,0,0,1318
0.932,32,30.2,0,0,3.8,1991,1,0,4,1718
0.861,23,31.1,0,1,0.8,1999,0,1,0,1073
0.37,22,28.9,1,0,3.3,2000,1,0,2,1621
0.803,30,22.2,0,1,11.3,1993,0,1,2,1417
0.725,28,36.6,0,0,0.8,1995,1,1,2,1338
0.64,28,12.6,0,0,1.5,1994,1,0,1,1222
0.369,32,32.4,0,0,15.2,1990,0,1,1,1238
0.792,38,26.9,0,0,7.6,1985,0,1,4,1140
0.376,30,30.1,0,0,3.9,1992,0,1,3,1181
0.354,33,36.6,1,1,8.3,1990,0,1,4,1623
0.125,31,18.5,2,0,3.4,1992,1,0,0,1656
0.548,29,23.4,0,1,7.0,1993,1,0,0,1110
0.171,32,28.6,2,1,5.9,1991,0,1,2,1477
0.948,27,33.5,1,0,8.0,1996,0,1,2,1703
0.688,35,21.6,2,0,2.3,1988,1,1,2,1094
0.22,27,27.2,1,1,1.5,1995,1,0,1,1395
0.965,25,25.2,1,1,5.5,1997,1,1,5,1525
0.762,29,24.9,1,0,0.2,1993,1,1,1,1148
0.343,27,35.5,1,0,4.6,1995,1,0,1,1692
0.084,27,26.2,2,0,8.7,1995,0,1,1,1262
0.102,32,27.7,0,1,14.3,1990,0,0,5,1250
0.02,29,35.8,1,1,0.5,1993,1,0,4,1253
0.096,36,34.0,1,0,1.9,1986,1,1,0,1224
0.167,33,40.5,1,0,4.1,1990,0,1,1,1300
0.936,28,12.5,1,0,3.2,1995,0,1,0,1269
0.694,32,23.6,0,1,4.5,1990,1,1,3,1494
0.401,27,38.3,2,1,8.5,1996,0,0,2,1673
0.273,26,30.8,1,0,7.3,1997,0,0,3,1093
0.624,32,30.4,1,0,4.8,1990,1,0,2,1467
0.872,29,27.7,2,0,13.4,1993,1,0,0,1408
0.052,26,36.0,1,1,3.3,1997,1,0,1,1546
0.969,29,29.0,2,0,5.3,1994,0,1,0,1307
0.218,24,25.5,1,0,1.6,1998,1,1,2,1369
0.241,28,34.2,0,0,7.8,1995,1,1,1,1252
0.819,36,40.5,1,1,2.6,1987,1,0,2,1549
0.06,37,28.9,1,0,1.2,1986,0,1,0,1105
0.137,32,34.9,2,0,0.4,1991,1,0,0,1648
0.346,26,29.8,0,0,0.7,1997,1,0,2,1759
0.839,30,23.8,2,0,3.1,1993,1,1,4,1257
0.51,28,28.9,2,0,0.9,1994,0,0,1,1446
0.102,31,21.6,0,0,8.7,1992,1,1,1,1129
0.524,30,40.6,1,1,2.1,1992,0,0,3,1495
0.792,30,15.1,0,0,1.9,1993,1,1,2,1204
0.926,33,27.8,2,0,0.0,1990,1,0,0,1559
0.84,36,31.3,1,0,4.7,1986,1,1,0,1427
0.271,34,26.4,0,0,1.1,1988,0,0,5,1141
0.051,38,37.7,1,0,6.9,1985,1,1,0,913
0.186,36,18.2,0,0,3.2,1987,0,0,2,1321
0.465,25,21.0,1,1,10.0,1997,1,0,1,1182
0.64,25,40.1,2,0,2.1,1998,1,0,3,1323
0.789,43,30.6,1,0,1.3,1980,0,1,2,783
0.665,22,25.4,1,0,2.3,2001,1,1,2,1222
0.071,35,32.7,1,1,8.3,1988,1,0,3,835
0.939,30,38.2,1,1,5.5,1992,0,1,1,1523
0.413,27,22.9,1,0,6.0,1995,0,0,1,1400
0.203,33,33.7,2,0,10.7,1989,0,0,0,1336
0.39,30,29.5,0,0,1.9,1992,1,0,3,1810
0.099,28,40.3,0,1,10.6,1994,1,0,3,1117
0.099,23,35.1,2,0,0.1,2000,1,0,0,986
0.149,34,35.5,1,0,2.3,1989,1,0,3,1779
0.248,30,34.0,1,0,5.5,1992,1,1,2,1307
0.915,33,35.7,1,1,16.0,1990,0,0,2,1657
0.894,28,39.4,1,0,0.4,1995,1,1,3,1578
0.268,27,32.6,0,0,3.5,1995,0,1,0,1349
0.204,33,26.3,1,0,1.6,1989,0,0,3,1630
0.479,35,18.7,2,0,8.5,1988,1,1,2,1385
0.363,33,27.9,2,1,0.1,1990,1,0,1,1376
0.233,24,26.5,1,0,2.5,1999,0,1,2,1115
0.685,28,33.2,1,1,2.0,1994,0,1,1,1806
0.989,23,30.4,2,0,4.4,1999,1,1,2,1189
0.066,43,33.9,2,0,13.7,1980,1,0,3,1125
0.928,26,29.3,0,0,2.0,1997,0,1,3,1129
0.791,28,25.6,2,1,4.2,1995,0,1,3,1151
0.673,28,35.6,1,0,1.8,1994,0,0,0,1423
0.51,27,26.2,1,1,4.2,1995,0,1,3,1585
0.164,26,28.9,2,0,0.8,1996,0,0,4,1448
0.407,33,33.8,1,0,0.3,1989,0,0,2,1608
0.654,43,39.8,1,1,10.3,1980,0,1,3,868
0.802,32,29.9,0,0,5.4,1991,1,0,1,1712
0.549,26,36.6,0,0,2.7,1997,1,1,2,994
0.887,34,27.6,1,1,2.5,1988,1,0,3,1236
0.015,32,24.0,1,0,0.9,1990,1,0,1,1283
0.666,23,17.9,0,1,2.2,1999,1,0,0,1086
0.995,29,38.5,1,1,3.8,1993,1,1,3,1369
0.15,29,26.5,1,0,2.9,1993,1,1,3,1270
0.69,29,44.4,2,1,0.3,1994,1,0,2,1064
0.473,26,29.7,1,0,1.0,1997,1,1,7,1395
0.729,31,27.0,0,0,5.1,1991,1,0,0,1295
0.768,32,28.0,2,1,2.0,1990,1,0,3,1538
0.467,34,21.1,2,0,7.6,1988,1,1,3,1456
0.306,33,33.4,1,0,1.6,1990,1,1,1,1384
0.118,22,19.2,1,1,13.5,2001,1,1,1,1294
0.338,34,31.1,0,1,0.5,1988,1,1,3,1519
0.482,32,29.2,0,0,5.1,1990,0,0,1,1528
0.653,31,18.9,1,0,3.0,1991,1,0,2,1370
0.81,16,46.6,0,0,0.8,2007,1,1,1,704
0.933,20,36.5,0,1,1.8,2003,0,1,2,1103
0.928,25,22.2,1,1,9.6,1998,1,1,4,1509
0.018,27,32.5,1,0,3.2,1995,1,1,1,1660
0.048,23,30.3,2,1,1.7,1999,0,1,3,1454
0.399,27,29.9,2,1,5.9,1996,1,1,5,1562
0.624,27,24.6,1,0,7.4,1996,1,0,1,1614
0.583,34,27.5,0,0,0.1,1989,1,1,2,1275
0.491,26,43.4,1,0,0.1,1996,1,0,1,1178
0.625,35,35.8,0,1,1.2,1987,1,0,0,1393
0.595,26,27.6,1,0,4.0,1996,1,0,1,1040
0.677,24,20.1,2,1,10.1,1999,1,1,1,1299
0.111,33,37.9,0,1,1.5,1989,0,1,1,1289
0.786,30,18.5,1,1,0.8,1992,0,0,4,1655
0.303,31,31.2,2,1,11.5,1991,0,0,3,1307
0.1,28,26.3,2,1,2.0,1994,1,0,0,1536
0.952,31,26.6,0,1,11.6,1991,0,1,1,1317
0.154,34,43.2,1,1,3.1,1989,1,1,1,1368
0.76,25,24.6,0,0,9.0,1997,1,1,3,1449
0.992,27,26.9,2,1,3.3,1996,1,1,2,1576
0.063,33,30.3,1,0,17.0,1989,1,1,1,964
0.476,27,29.7,0,1,6.7,1996,0,1,2,968
0.067,31,35.4,2,0,6.1,1992,1,0,2,1400
0.697,28,28.6,2,1,0.4,1995,0,0,0,1292
0.328,23,24.7,0,0,4.3,2000,0,1,0,1161
0.415,30,36.5,1,0,21.0,1992,0,0,2,1775
0.034,33,25.5,0,0,4.1,1990,0,1,2,1298
0.693,41,38.2,0,0,1.5,1981,0,1,2,859
0.288,28,30.8,0,0,1.8,1995,0,1,0,1724
0.932,29,23.9,2,1,0.5,1993,1,1,3,1979
0.659,30,21.6,0,0,5.0,1993,1,1,0,1431
0.754,31,33.8,1,0,10.3,1992,0,1,4,1668
0.952,24,27.7,1,0,1.1,1998,1,1,2,1255
0.522,33,25.6,1,0,2.0,1990,1,0,2,1802
0.503,27,32.9,1,0,5.5,1995,1,1,4,1480
0.128,32,29.3,1,0,0.8,1990,1,0,3,1350
0.901,27,21.9,0,0,1.4,1995,1,0,0,1284
0.705,28,26.8,0,1,0.3,1994,1,1,0,1523
0.361,25,23.5,0,0,2.8,1998,1,1,7,1314
0.729,28,27.0,0,1,1.5,1994,0,1,2,1312
0.975,33,27.5,2,0,0.4,1990,0,1,3,1511
0.933,31,24.8,2,0,9.3,1991,1,1,4,1814
0.042,39,32.6,0,0,0.8,1983,0,0,4,1488
0.416,32,32.6,0,0,2.1,1991,1,0,3,1814
0.656,30,33.5,1,1,1.1,1993,1,1,1,1418
0.931,29,30.3,2,1,4.7,1993,1,0,2,1593
0.036,38,15.3,1,1,3.1,1985,0,0,3,1068
0.572,25,29.6,0,1,1.2,1997,1,1,2,1473
0.185,30,15.1,0,1,0.1,1992,1,1,3,1318
0.559,36,37.5,0,1,1.1,1987,1,0,2,1516
0.49,33,27.5,1,1,3.7,1989,0,1,5,1640
0.576,32,44.2,1,0,3.1,1990,1,0,0,1218
0.699,31,25.9,0,0,0.6,1992,1,0,1,1550
0.456,26,28.5,2,1,3.7,1997,1,1,4,1487
0.202,31,44.5,0,0,9.0,1991,1,0,2,1566
0.288,24,29.6,0,0,1.1,1999,0,1,0,1481
0.497,32,22.5,2,1,4.9,1990,1,0,1,1504
0.518,27,21.9,1,1,1.0,1995,1,1,5,1476
0.375,26,30.0,2,1,0.1,1996,0,0,3,1255
0.614,24,16.1,1,1,12.3,1999,1,0,5,1400
0.299,30,16.5,2,1,8.8,1993,1,1,1,1579
0.29,27,31.8,1,0,4.0,1996,1,0,2,1829
0.765,30,28.5,0,0,3.0,1992,1,1,2,1098
0.477,30,26.2,2,0,1.1,1993,1,1,2,1693
0.133,29,10.5,0,0,0.4,1993,0,1,3,1482
0.462,29,32.7,2,0,2.5,1993,0,0,2,1488
0.346,27,24.7,0,0,18.4,1996,0,1,1,1313
0.862,24,29.2,2,0,3.4,1998,1,1,2,1369
0.107,34,39.0,2,0,1.4,1988,0,1,2,823
0.672,25,27.2,2,0,5.7,1998,0,1,2,1427
0.13,36,30.7,2,1,0.5,1987,0,1,2,1235
0.214,29,25.4,1,0,0.9,1994,0,0,2,1490
0.144,29,25.2,0,0,1.1,1993,1,0,3,1564
0.922,24,21.6,0,0,1.1,1998,0,0,5,1324
0.876,32,23.2,1,0,1.9,1991,1,1,1,1397
0.489,26,31.5,1,0,0.4,1996,1,1,2,1037
0.03,24,31.3,2,1,0.7,1999,0,1,5,1151
0.54,33,32.5,0,0,0.1,1989,0,1,2,1572
0.171,29,33.5,2,0,2.6,1993,1,1,2,1619
0.615,31,33.0,1,1,8.5,1991,0,1,2,1323
0.408,30,33.3,0,1,3.4,1993,1,0,1,1581
0.013,21,32.1,1,0,17.5,2002,0,0,1,1142
