time,action,user_out,user_in,user_total,floor,calls,orders
4600,open,0,0,0,10,[],[]
4610,open,0,0,0,10,[],[]
4620,open,0,0,0,10,[],[]
4630,open,0,0,0,10,[],[]
4640,open,0,0,0,10,[],[]
4650,open,0,0,0,10,[],[]
4660,open,0,0,0,10,[],[]
4670,open,0,0,0,10,[],[]
4680,open,0,0,0,10,[],[]
4690,open,0,0,0,10,[],[]
4700,open,0,0,0,10,[],[]
4710,open,0,0,0,10,[],[]
4720,open,0,0,0,10,[],[]
4730,open,0,0,0,10,[],[]
4740,open,0,0,0,10,[],[]
4750,open,0,0,0,10,[],[]
4760,open,0,0,0,10,[],[]
4770,down,0,0,0,10,"[(4770, 9)]",[]
4780,open,0,1,1,9,[],"[(4780, 3)]"
4790,down,0,0,1,9,"[(4790, 1)]","[(4780, 3)]"
4800,down,0,0,1,8,"[(4790, 1)]","[(4780, 3)]"
4810,down,0,0,1,7,"[(4790, 1)]","[(4780, 3)]"
4820,down,0,0,1,6,"[(4790, 1)]","[(4780, 3)]"
4830,down,0,0,1,5,"[(4790, 1)]","[(4780, 3)]"
4840,down,0,0,1,4,"[(4790, 1)]","[(4780, 3)]"
4850,open,1,0,0,3,"[(4790, 1)]",[]
4860,down,0,0,0,3,"[(4790, 1)]",[]
4870,down,0,0,0,2,"[(4790, 1)]",[]
4880,open,0,1,1,1,[],"[(4880, 5)]"
4890,up,0,0,1,1,[],"[(4880, 5)]"
4900,up,0,0,1,2,[],"[(4880, 5)]"
4910,up,0,0,1,3,[],"[(4880, 5)]"
4920,up,0,0,1,4,[],"[(4880, 5)]"
4930,open,1,0,0,5,[],[]
4940,open,0,0,0,5,[],[]
4950,open,0,0,0,5,[],[]
4960,open,0,0,0,5,[],[]
4970,open,0,0,0,5,[],[]
4980,open,0,0,0,5,[],[]
4990,open,0,0,0,5,[],[]
5000,open,0,0,0,5,[],[]
5010,open,0,0,0,5,[],[]
5020,open,0,0,0,5,[],[]
5030,open,0,0,0,5,[],[]
5040,open,0,0,0,5,[],[]
5050,open,0,0,0,5,[],[]
5060,open,0,0,0,5,[],[]
5070,open,0,0,0,5,[],[]
5080,open,0,0,0,5,[],[]
5090,open,0,0,0,5,[],[]
5100,open,0,0,0,5,[],[]
5110,open,0,0,0,5,[],[]
5120,open,0,0,0,5,[],[]
5130,open,0,0,0,5,[],[]
5140,open,0,0,0,5,[],[]
5150,open,0,0,0,5,[],[]
5160,open,0,0,0,5,[],[]
5170,down,0,0,0,5,"[(5170, 8), (5170, 2)]",[]
5180,down,0,0,0,4,"[(5170, 8), (5170, 2)]",[]
5190,down,0,0,0,3,"[(5170, 8), (5170, 2)]",[]
5200,open,0,1,1,2,"[(5170, 8)]","[(5200, 3)]"
5210,down,0,0,1,2,"[(5170, 8)]","[(5200, 3)]"
5220,open,0,1,2,1,"[(5170, 8)]","[(5200, 3), (5220, 10)]"
5230,up,0,0,2,1,"[(5170, 8)]","[(5200, 3), (5220, 10)]"
5240,up,0,0,2,2,"[(5170, 8)]","[(5200, 3), (5220, 10)]"
5250,open,1,0,1,3,"[(5170, 8)]","[(5220, 10)]"
5260,up,0,0,1,3,"[(5170, 8)]","[(5220, 10)]"
5270,up,0,0,1,4,"[(5170, 8)]","[(5220, 10)]"
5280,up,0,0,1,5,"[(5170, 8)]","[(5220, 10)]"
5290,up,0,0,1,6,"[(5170, 8)]","[(5220, 10)]"
5300,up,0,0,1,7,"[(5170, 8)]","[(5220, 10)]"
5310,open,0,0,1,8,[],"[(5220, 10)]"
5320,up,0,0,1,8,[],"[(5220, 10)]"
5330,up,0,0,1,9,[],"[(5220, 10)]"
5340,open,1,0,0,10,[],[]
5350,open,0,1,1,10,[],"[(5350, 5)]"
5360,down,0,0,1,10,[],"[(5350, 5)]"
5370,down,0,0,1,9,[],"[(5350, 5)]"
5380,down,0,0,1,8,[],"[(5350, 5)]"
5390,down,0,0,1,7,[],"[(5350, 5)]"
5400,down,0,0,1,6,[],"[(5350, 5)]"
5410,open,1,0,0,5,[],[]
5420,open,0,0,0,5,[],[]
5430,open,0,0,0,5,[],[]
5440,open,0,0,0,5,[],[]
5450,open,0,0,0,5,[],[]
5460,down,0,0,0,5,"[(5460, 4)]",[]
5470,open,0,1,1,4,[],"[(5470, 3)]"
5480,down,0,0,1,4,[],"[(5470, 3)]"
5490,open,1,0,0,3,[],[]
5500,up,0,0,0,3,"[(5500, 9), (5500, 5)]",[]
5510,up,0,0,0,4,"[(5500, 9), (5500, 5)]",[]
5520,open,0,1,1,5,"[(5500, 9)]","[(5520, 7)]"
5530,up,0,0,1,5,"[(5500, 9)]","[(5520, 7)]"
5540,up,0,0,1,6,"[(5500, 9)]","[(5520, 7)]"
5550,open,1,0,0,7,"[(5500, 9)]",[]
5560,up,0,0,0,7,"[(5500, 9)]",[]
5570,up,0,0,0,8,"[(5500, 9)]",[]
5580,open,0,1,1,9,[],"[(5580, 10)]"
5590,up,0,0,1,9,[],"[(5580, 10)]"
5600,open,1,0,0,10,[],[]
5610,open,0,0,0,10,[],[]
5620,open,0,0,0,10,[],[]
5630,open,0,0,0,10,[],[]
5640,open,0,0,0,10,[],[]
5650,open,0,0,0,10,[],[]
5660,down,0,0,0,10,"[(5660, 8)]",[]
5670,down,0,0,0,9,"[(5660, 8)]",[]
5680,open,0,1,1,8,[],"[(5680, 5)]"
5690,down,0,0,1,8,"[(5690, 9)]","[(5680, 5)]"
5700,down,0,0,1,7,"[(5690, 9)]","[(5680, 5)]"
5710,down,0,0,1,6,"[(5690, 9)]","[(5680, 5)]"
5720,open,1,0,0,5,"[(5690, 9)]",[]
5730,up,0,0,0,5,"[(5690, 9)]",[]
5740,up,0,0,0,6,"[(5690, 9)]",[]
5750,up,0,0,0,7,"[(5690, 9), (5750, 4)]",[]
5760,up,0,0,0,8,"[(5690, 9), (5750, 4)]",[]
5770,open,0,1,1,9,"[(5750, 4)]","[(5770, 4)]"
5780,down,0,0,1,9,"[(5750, 4), (5780, 1)]","[(5770, 4)]"
5790,down,0,0,1,8,"[(5750, 4), (5780, 1)]","[(5770, 4)]"
5800,down,0,0,1,7,"[(5750, 4), (5780, 1)]","[(5770, 4)]"
5810,down,0,0,1,6,"[(5750, 4), (5780, 1)]","[(5770, 4)]"
5820,down,0,0,1,5,"[(5750, 4), (5780, 1)]","[(5770, 4)]"
5830,open,1,1,1,4,"[(5780, 1)]","[(5830, 5)]"
5840,up,0,0,1,4,"[(5780, 1)]","[(5830, 5)]"
5850,open,1,0,0,5,"[(5780, 1)]",[]
5860,down,0,0,0,5,"[(5780, 1)]",[]
5870,down,0,0,0,4,"[(5780, 1)]",[]
5880,down,0,0,0,3,"[(5780, 1)]",[]
5890,down,0,0,0,2,"[(5780, 1)]",[]
5900,open,0,3,3,1,"[(5900, 2)]","[(5900, 8), (5900, 3), (5900, 5)]"
5910,up,0,0,3,1,"[(5900, 2), (5910, 7)]","[(5900, 8), (5900, 3), (5900, 5)]"
5920,open,0,1,4,2,"[(5910, 7)]","[(5900, 8), (5900, 3), (5900, 5), (5920, 1)]"
5930,up,0,0,4,2,"[(5910, 7)]","[(5900, 8), (5900, 3), (5900, 5), (5920, 1)]"
5940,open,1,0,3,3,"[(5910, 7), (5940, 1)]","[(5900, 8), (5900, 5), (5920, 1)]"
5950,up,0,0,3,3,"[(5910, 7), (5940, 1), (5950, 9)]","[(5900, 8), (5900, 5), (5920, 1)]"
5960,up,0,0,3,4,"[(5910, 7), (5940, 1), (5950, 9)]","[(5900, 8), (5900, 5), (5920, 1)]"
5970,open,1,0,2,5,"[(5910, 7), (5940, 1), (5950, 9)]","[(5900, 8), (5920, 1)]"
5980,up,0,0,2,5,"[(5910, 7), (5940, 1), (5950, 9)]","[(5900, 8), (5920, 1)]"
5990,up,0,0,2,6,"[(5910, 7), (5940, 1), (5950, 9)]","[(5900, 8), (5920, 1)]"
6000,open,0,1,3,7,"[(5940, 1), (5950, 9)]","[(5900, 8), (5920, 1), (6000, 4)]"
6010,up,0,0,3,7,"[(5940, 1), (5950, 9)]","[(5900, 8), (5920, 1), (6000, 4)]"
6020,open,1,0,2,8,"[(5940, 1), (5950, 9)]","[(5920, 1), (6000, 4)]"
6030,down,0,0,2,8,"[(5940, 1), (5950, 9)]","[(5920, 1), (6000, 4)]"
6040,down,0,0,2,7,"[(5940, 1), (5950, 9)]","[(5920, 1), (6000, 4)]"
6050,down,0,0,2,6,"[(5940, 1), (5950, 9)]","[(5920, 1), (6000, 4)]"
6060,down,0,0,2,5,"[(5940, 1), (5950, 9)]","[(5920, 1), (6000, 4)]"
6070,open,1,0,1,4,"[(5940, 1), (5950, 9), (6070, 3), (6070, 2)]","[(5920, 1)]"
6080,down,0,0,1,4,"[(5940, 1), (5950, 9), (6070, 3), (6070, 2)]","[(5920, 1)]"
6090,open,0,1,2,3,"[(5940, 1), (5950, 9), (6070, 2)]","[(5920, 1), (6090, 2)]"
6100,down,0,0,2,3,"[(5940, 1), (5950, 9), (6070, 2)]","[(5920, 1), (6090, 2)]"
6110,open,1,1,2,2,"[(5940, 1), (5950, 9)]","[(5920, 1), (6110, 5)]"
6120,down,0,0,2,2,"[(5940, 1), (5950, 9)]","[(5920, 1), (6110, 5)]"
6130,open,1,6,7,1,"[(5950, 9)]","[(6110, 5), (6130, 9), (6130, 10), (6130, 8), (6130, 4)]"
6140,up,0,0,7,1,"[(5950, 9)]","[(6110, 5), (6130, 9), (6130, 10), (6130, 8), (6130, 4)]"
6150,up,0,0,7,2,"[(5950, 9), (6150, 5), (6150, 10), (6150, 1)]","[(6110, 5), (6130, 9), (6130, 10), (6130, 8), (6130, 4)]"
6160,up,0,0,7,3,"[(5950, 9), (6150, 5), (6150, 10), (6150, 1)]","[(6110, 5), (6130, 9), (6130, 10), (6130, 8), (6130, 4)]"
6170,open,1,0,6,4,"[(5950, 9), (6150, 5), (6150, 10), (6150, 1)]","[(6110, 5), (6130, 9), (6130, 10), (6130, 8)]"
6180,up,0,0,6,4,"[(5950, 9), (6150, 5), (6150, 10), (6150, 1)]","[(6110, 5), (6130, 9), (6130, 10), (6130, 8)]"
6190,open,1,1,6,5,"[(5950, 9), (6150, 10), (6150, 1)]","[(6130, 9), (6130, 10), (6130, 8), (6190, 2)]"
6200,up,0,0,6,5,"[(5950, 9), (6150, 10), (6150, 1)]","[(6130, 9), (6130, 10), (6130, 8), (6190, 2)]"
6210,up,0,0,6,6,"[(5950, 9), (6150, 10), (6150, 1)]","[(6130, 9), (6130, 10), (6130, 8), (6190, 2)]"
6220,up,0,0,6,7,"[(5950, 9), (6150, 10), (6150, 1)]","[(6130, 9), (6130, 10), (6130, 8), (6190, 2)]"
6230,open,1,0,5,8,"[(5950, 9), (6150, 10), (6150, 1)]","[(6130, 9), (6130, 10), (6190, 2)]"
6240,up,0,0,5,8,"[(5950, 9), (6150, 10), (6150, 1)]","[(6130, 9), (6130, 10), (6190, 2)]"
6250,open,2,1,4,9,"[(6150, 10), (6150, 1)]","[(6130, 10), (6190, 2)]"
6260,up,0,0,4,9,"[(6150, 10), (6150, 1)]","[(6130, 10), (6190, 2)]"
6270,open,2,0,2,10,"[(6150, 1)]","[(6190, 2)]"
6280,down,0,0,2,10,"[(6150, 1)]","[(6190, 2)]"
6290,down,0,0,2,9,"[(6150, 1)]","[(6190, 2)]"
6300,down,0,0,2,8,"[(6150, 1)]","[(6190, 2)]"
6310,open,0,1,3,7,"[(6150, 1)]","[(6190, 2)]"
6320,down,0,0,3,7,"[(6150, 1)]","[(6190, 2)]"
6330,down,0,0,3,6,"[(6150, 1)]","[(6190, 2)]"
6340,down,0,0,3,5,"[(6150, 1)]","[(6190, 2)]"
6350,open,0,1,4,4,"[(6150, 1)]","[(6190, 2)]"
6360,down,0,0,4,4,"[(6150, 1)]","[(6190, 2)]"
6370,down,0,0,4,3,"[(6150, 1)]","[(6190, 2)]"
6380,open,4,0,0,2,"[(6150, 1)]",[]
6390,down,0,0,0,2,"[(6150, 1)]",[]
6400,open,0,8,8,1,[],"[(6400, 4), (6400, 9), (6400, 10), (6400, 2), (6400, 6)]"
6410,open,0,1,9,1,[],"[(6400, 4), (6400, 9), (6400, 10), (6400, 2), (6400, 6), (6410, 5)]"
6420,up,0,0,9,1,[],"[(6400, 4), (6400, 9), (6400, 10), (6400, 2), (6400, 6), (6410, 5)]"
6430,open,2,0,7,2,"[(6430, 1)]","[(6400, 4), (6400, 9), (6400, 10), (6400, 6), (6410, 5)]"
6440,up,0,0,7,2,"[(6430, 1)]","[(6400, 4), (6400, 9), (6400, 10), (6400, 6), (6410, 5)]"
6450,up,0,0,7,3,"[(6430, 1)]","[(6400, 4), (6400, 9), (6400, 10), (6400, 6), (6410, 5)]"
6460,open,2,0,5,4,"[(6430, 1)]","[(6400, 9), (6400, 10), (6400, 6), (6410, 5)]"
6470,up,0,0,5,4,"[(6430, 1)]","[(6400, 9), (6400, 10), (6400, 6), (6410, 5)]"
6480,open,1,0,4,5,"[(6430, 1)]","[(6400, 9), (6400, 10), (6400, 6)]"
6490,up,0,0,4,5,"[(6430, 1)]","[(6400, 9), (6400, 10), (6400, 6)]"
6500,open,1,0,3,6,"[(6430, 1)]","[(6400, 9), (6400, 10)]"
6510,up,0,0,3,6,"[(6430, 1)]","[(6400, 9), (6400, 10)]"
6520,up,0,0,3,7,"[(6430, 1)]","[(6400, 9), (6400, 10)]"
6530,up,0,0,3,8,"[(6430, 1)]","[(6400, 9), (6400, 10)]"
6540,open,2,0,1,9,"[(6430, 1)]","[(6400, 10)]"
6550,up,0,0,1,9,"[(6430, 1)]","[(6400, 10)]"
6560,open,1,0,0,10,"[(6430, 1)]",[]
6570,down,0,0,0,10,"[(6430, 1)]",[]
6580,down,0,0,0,9,"[(6430, 1)]",[]
6590,down,0,0,0,8,"[(6430, 1)]",[]
6600,open,0,1,1,7,"[(6430, 1)]","[(6600, 5)]"
6610,down,0,0,1,7,"[(6430, 1)]","[(6600, 5)]"
6620,down,0,0,1,6,"[(6430, 1)]","[(6600, 5)]"
6630,open,1,0,0,5,"[(6430, 1)]",[]
6640,down,0,0,0,5,"[(6430, 1)]",[]
6650,down,0,0,0,4,"[(6430, 1)]",[]
6660,down,0,0,0,3,"[(6430, 1)]",[]
6670,down,0,0,0,2,"[(6430, 1)]",[]
6680,open,0,10,10,1,[],"[(6680, 7), (6680, 6), (6680, 5), (6680, 4), (6680, 2), (6680, 10)]"
6690,up,0,0,10,1,"[(6690, 1)]","[(6680, 7), (6680, 6), (6680, 5), (6680, 4), (6680, 2), (6680, 10)]"
6700,open,2,0,8,2,"[(6690, 1)]","[(6680, 7), (6680, 6), (6680, 5), (6680, 4), (6680, 10)]"
6710,up,0,0,8,2,"[(6690, 1)]","[(6680, 7), (6680, 6), (6680, 5), (6680, 4), (6680, 10)]"
6720,up,0,0,8,3,"[(6690, 1)]","[(6680, 7), (6680, 6), (6680, 5), (6680, 4), (6680, 10)]"
6730,open,1,0,7,4,"[(6690, 1)]","[(6680, 7), (6680, 6), (6680, 5), (6680, 10)]"
6740,up,0,0,7,4,"[(6690, 1)]","[(6680, 7), (6680, 6), (6680, 5), (6680, 10)]"
6750,open,1,0,6,5,"[(6690, 1)]","[(6680, 7), (6680, 6), (6680, 10)]"
6760,up,0,0,6,5,"[(6690, 1)]","[(6680, 7), (6680, 6), (6680, 10)]"
6770,open,4,0,2,6,"[(6690, 1)]","[(6680, 7), (6680, 10)]"
6780,up,0,0,2,6,"[(6690, 1)]","[(6680, 7), (6680, 10)]"
6790,open,1,0,1,7,"[(6690, 1)]","[(6680, 10)]"
6800,up,0,0,1,7,"[(6690, 1), (6800, 5)]","[(6680, 10)]"
6810,up,0,0,1,8,"[(6690, 1), (6800, 5)]","[(6680, 10)]"
6820,up,0,0,1,9,"[(6690, 1), (6800, 5)]","[(6680, 10)]"
6830,open,1,0,0,10,"[(6690, 1), (6800, 5)]",[]
6840,down,0,0,0,10,"[(6690, 1), (6800, 5)]",[]
6850,down,0,0,0,9,"[(6690, 1), (6800, 5)]",[]
6860,down,0,0,0,8,"[(6690, 1), (6800, 5)]",[]
6870,down,0,0,0,7,"[(6690, 1), (6800, 5)]",[]
6880,down,0,0,0,6,"[(6690, 1), (6800, 5)]",[]
6890,open,0,1,1,5,"[(6690, 1)]","[(6890, 4)]"
6900,down,0,0,1,5,"[(6690, 1)]","[(6890, 4)]"
6910,open,1,0,0,4,"[(6690, 1)]",[]
6920,down,0,0,0,4,"[(6690, 1)]",[]
6930,down,0,0,0,3,"[(6690, 1)]",[]
6940,down,0,0,0,2,"[(6690, 1), (6940, 6)]",[]
6950,open,0,10,10,1,"[(6940, 6)]","[(6950, 10), (6950, 3), (6950, 2), (6950, 4), (6950, 6), (6950, 8), (6950, 7), (6950, 9)]"
6960,up,0,0,10,1,"[(6940, 6), (6960, 1)]","[(6950, 10), (6950, 3), (6950, 2), (6950, 4), (6950, 6), (6950, 8), (6950, 7), (6950, 9)]"
6970,open,1,0,9,2,"[(6940, 6), (6960, 1)]","[(6950, 10), (6950, 3), (6950, 4), (6950, 6), (6950, 8), (6950, 7), (6950, 9)]"
6980,up,0,0,9,2,"[(6940, 6), (6960, 1)]","[(6950, 10), (6950, 3), (6950, 4), (6950, 6), (6950, 8), (6950, 7), (6950, 9)]"
6990,open,2,0,7,3,"[(6940, 6), (6960, 1)]","[(6950, 10), (6950, 4), (6950, 6), (6950, 8), (6950, 7), (6950, 9)]"
7000,up,0,0,7,3,"[(6940, 6), (6960, 1)]","[(6950, 10), (6950, 4), (6950, 6), (6950, 8), (6950, 7), (6950, 9)]"
7010,open,1,0,6,4,"[(6940, 6), (6960, 1)]","[(6950, 10), (6950, 6), (6950, 8), (6950, 7), (6950, 9)]"
7020,up,0,0,6,4,"[(6940, 6), (6960, 1)]","[(6950, 10), (6950, 6), (6950, 8), (6950, 7), (6950, 9)]"
7030,up,0,0,6,5,"[(6940, 6), (6960, 1)]","[(6950, 10), (6950, 6), (6950, 8), (6950, 7), (6950, 9)]"
7040,open,1,1,6,6,"[(6960, 1)]","[(6950, 10), (6950, 8), (6950, 7), (6950, 9)]"
7050,up,0,0,6,6,"[(6960, 1)]","[(6950, 10), (6950, 8), (6950, 7), (6950, 9)]"
7060,open,2,0,4,7,"[(6960, 1)]","[(6950, 10), (6950, 8), (6950, 9)]"
7070,up,0,0,4,7,"[(6960, 1)]","[(6950, 10), (6950, 8), (6950, 9)]"
7080,open,1,0,3,8,"[(6960, 1)]","[(6950, 10), (6950, 9)]"
7090,up,0,0,3,8,"[(6960, 1), (7090, 3)]","[(6950, 10), (6950, 9)]"
7100,open,1,0,2,9,"[(6960, 1), (7090, 3)]","[(6950, 10)]"
7110,up,0,0,2,9,"[(6960, 1), (7090, 3)]","[(6950, 10)]"
7120,open,2,0,0,10,"[(6960, 1), (7090, 3)]",[]
7130,down,0,0,0,10,"[(6960, 1), (7090, 3)]",[]
7140,down,0,0,0,9,"[(6960, 1), (7090, 3)]",[]
7150,down,0,0,0,8,"[(6960, 1), (7090, 3)]",[]
7160,down,0,0,0,7,"[(6960, 1), (7090, 3)]",[]
7170,down,0,0,0,6,"[(6960, 1), (7090, 3)]",[]
7180,down,0,0,0,5,"[(6960, 1), (7090, 3)]",[]
7190,down,0,0,0,4,"[(6960, 1), (7090, 3)]",[]
7200,open,0,0,0,3,"[(6960, 1)]",[]
7210,down,0,0,0,3,"[(6960, 1)]",[]
7220,down,0,0,0,2,"[(6960, 1)]",[]
7230,open,0,10,10,1,[],"[(7230, 9), (7230, 2), (7230, 5), (7230, 7), (7230, 8), (7230, 10)]"
7240,up,0,0,10,1,"[(7240, 1)]","[(7230, 9), (7230, 2), (7230, 5), (7230, 7), (7230, 8), (7230, 10)]"
7250,open,1,0,9,2,"[(7240, 1)]","[(7230, 9), (7230, 5), (7230, 7), (7230, 8), (7230, 10)]"
7260,up,0,0,9,2,"[(7240, 1), (7260, 8)]","[(7230, 9), (7230, 5), (7230, 7), (7230, 8), (7230, 10)]"
7270,up,0,0,9,3,"[(7240, 1), (7260, 8)]","[(7230, 9), (7230, 5), (7230, 7), (7230, 8), (7230, 10)]"
7280,up,0,0,9,4,"[(7240, 1), (7260, 8)]","[(7230, 9), (7230, 5), (7230, 7), (7230, 8), (7230, 10)]"
7290,open,1,0,8,5,"[(7240, 1), (7260, 8)]","[(7230, 9), (7230, 7), (7230, 8), (7230, 10)]"
7300,up,0,0,8,5,"[(7240, 1), (7260, 8), (7300, 2)]","[(7230, 9), (7230, 7), (7230, 8), (7230, 10)]"
7310,up,0,0,8,6,"[(7240, 1), (7260, 8), (7300, 2)]","[(7230, 9), (7230, 7), (7230, 8), (7230, 10)]"
7320,open,3,0,5,7,"[(7240, 1), (7260, 8), (7300, 2)]","[(7230, 9), (7230, 8), (7230, 10)]"
7330,up,0,0,5,7,"[(7240, 1), (7260, 8), (7300, 2)]","[(7230, 9), (7230, 8), (7230, 10)]"
7340,open,1,1,5,8,"[(7240, 1), (7300, 2), (7340, 5)]","[(7230, 9), (7230, 10)]"
7350,up,0,0,5,8,"[(7240, 1), (7300, 2), (7340, 5)]","[(7230, 9), (7230, 10)]"
7360,open,4,0,1,9,"[(7240, 1), (7300, 2), (7340, 5)]","[(7230, 10)]"
7370,up,0,0,1,9,"[(7240, 1), (7300, 2), (7340, 5), (7370, 7)]","[(7230, 10)]"
7380,open,1,0,0,10,"[(7240, 1), (7300, 2), (7340, 5), (7370, 7)]",[]
7390,down,0,0,0,10,"[(7240, 1), (7300, 2), (7340, 5), (7370, 7)]",[]
7400,down,0,0,0,9,"[(7240, 1), (7300, 2), (7340, 5), (7370, 7)]",[]
7410,down,0,0,0,8,"[(7240, 1), (7300, 2), (7340, 5), (7370, 7), (7410, 4)]",[]
7420,open,0,1,1,7,"[(7240, 1), (7300, 2), (7340, 5), (7410, 4)]","[(7420, 3)]"
7430,down,0,0,1,7,"[(7240, 1), (7300, 2), (7340, 5), (7410, 4)]","[(7420, 3)]"
7440,down,0,0,1,6,"[(7240, 1), (7300, 2), (7340, 5), (7410, 4), (7440, 8)]","[(7420, 3)]"
7450,open,0,1,2,5,"[(7240, 1), (7300, 2), (7410, 4), (7440, 8)]","[(7420, 3), (7450, 8)]"
7460,down,0,0,2,5,"[(7240, 1), (7300, 2), (7410, 4), (7440, 8)]","[(7420, 3), (7450, 8)]"
7470,open,0,2,4,4,"[(7240, 1), (7300, 2), (7440, 8)]","[(7420, 3), (7450, 8), (7470, 9)]"
7480,down,0,0,4,4,"[(7240, 1), (7300, 2), (7440, 8), (7480, 10)]","[(7420, 3), (7450, 8), (7470, 9)]"
7490,open,2,0,2,3,"[(7240, 1), (7300, 2), (7440, 8), (7480, 10)]","[(7450, 8), (7470, 9)]"
7500,up,0,0,2,3,"[(7240, 1), (7300, 2), (7440, 8), (7480, 10)]","[(7450, 8), (7470, 9)]"
7510,up,0,0,2,4,"[(7240, 1), (7300, 2), (7440, 8), (7480, 10)]","[(7450, 8), (7470, 9)]"
7520,up,0,0,2,5,"[(7240, 1), (7300, 2), (7440, 8), (7480, 10), (7520, 6)]","[(7450, 8), (7470, 9)]"
7530,open,0,1,3,6,"[(7240, 1), (7300, 2), (7440, 8), (7480, 10)]","[(7450, 8), (7470, 9), (7530, 1)]"
7540,up,0,0,3,6,"[(7240, 1), (7300, 2), (7440, 8), (7480, 10)]","[(7450, 8), (7470, 9), (7530, 1)]"
7550,up,0,0,3,7,"[(7240, 1), (7300, 2), (7440, 8), (7480, 10)]","[(7450, 8), (7470, 9), (7530, 1)]"
7560,open,1,1,3,8,"[(7240, 1), (7300, 2), (7480, 10)]","[(7470, 9), (7530, 1), (7560, 3)]"
7570,up,0,0,3,8,"[(7240, 1), (7300, 2), (7480, 10)]","[(7470, 9), (7530, 1), (7560, 3)]"
7580,open,1,0,2,9,"[(7240, 1), (7300, 2), (7480, 10)]","[(7530, 1), (7560, 3)]"
7590,down,0,0,2,9,"[(7240, 1), (7300, 2), (7480, 10)]","[(7530, 1), (7560, 3)]"
7600,down,0,0,2,8,"[(7240, 1), (7300, 2), (7480, 10)]","[(7530, 1), (7560, 3)]"
7610,down,0,0,2,7,"[(7240, 1), (7300, 2), (7480, 10)]","[(7530, 1), (7560, 3)]"
7620,down,0,0,2,6,"[(7240, 1), (7300, 2), (7480, 10)]","[(7530, 1), (7560, 3)]"
7630,open,0,1,3,5,"[(7240, 1), (7300, 2), (7480, 10)]","[(7530, 1), (7560, 3)]"
7640,down,0,0,3,5,"[(7240, 1), (7300, 2), (7480, 10)]","[(7530, 1), (7560, 3)]"
7650,down,0,0,3,4,"[(7240, 1), (7300, 2), (7480, 10)]","[(7530, 1), (7560, 3)]"
7660,open,1,0,2,3,"[(7240, 1), (7300, 2), (7480, 10)]","[(7530, 1)]"
7670,down,0,0,2,3,"[(7240, 1), (7300, 2), (7480, 10)]","[(7530, 1)]"
7680,open,0,1,3,2,"[(7240, 1), (7480, 10)]","[(7530, 1), (7680, 5)]"
7690,down,0,0,3,2,"[(7240, 1), (7480, 10), (7690, 6)]","[(7530, 1), (7680, 5)]"
7700,open,2,6,7,1,"[(7480, 10), (7690, 6), (7700, 7)]","[(7680, 5), (7700, 3), (7700, 6), (7700, 7), (7700, 2)]"
7710,up,0,0,7,1,"[(7480, 10), (7690, 6), (7700, 7)]","[(7680, 5), (7700, 3), (7700, 6), (7700, 7), (7700, 2)]"
7720,open,1,0,6,2,"[(7480, 10), (7690, 6), (7700, 7)]","[(7680, 5), (7700, 3), (7700, 6), (7700, 7)]"
7730,up,0,0,6,2,"[(7480, 10), (7690, 6), (7700, 7)]","[(7680, 5), (7700, 3), (7700, 6), (7700, 7)]"
7740,open,1,0,5,3,"[(7480, 10), (7690, 6), (7700, 7)]","[(7680, 5), (7700, 6), (7700, 7)]"
7750,up,0,0,5,3,"[(7480, 10), (7690, 6), (7700, 7), (7750, 9)]","[(7680, 5), (7700, 6), (7700, 7)]"
7760,up,0,0,5,4,"[(7480, 10), (7690, 6), (7700, 7), (7750, 9)]","[(7680, 5), (7700, 6), (7700, 7)]"
7770,open,2,0,3,5,"[(7480, 10), (7690, 6), (7700, 7), (7750, 9)]","[(7700, 6), (7700, 7)]"
7780,up,0,0,3,5,"[(7480, 10), (7690, 6), (7700, 7), (7750, 9)]","[(7700, 6), (7700, 7)]"
7790,open,1,1,3,6,"[(7480, 10), (7700, 7), (7750, 9)]","[(7700, 7), (7790, 3)]"
7800,up,0,0,3,6,"[(7480, 10), (7700, 7), (7750, 9)]","[(7700, 7), (7790, 3)]"
7810,open,2,2,3,7,"[(7480, 10), (7750, 9), (7810, 4)]","[(7790, 3), (7810, 5), (7810, 2)]"
7820,down,0,0,3,7,"[(7480, 10), (7750, 9), (7810, 4)]","[(7790, 3), (7810, 5), (7810, 2)]"
7830,down,0,0,3,6,"[(7480, 10), (7750, 9), (7810, 4), (7830, 5)]","[(7790, 3), (7810, 5), (7810, 2)]"
7840,open,1,1,3,5,"[(7480, 10), (7750, 9), (7810, 4)]","[(7790, 3), (7810, 2), (7840, 6)]"
7850,down,0,0,3,5,"[(7480, 10), (7750, 9), (7810, 4)]","[(7790, 3), (7810, 2), (7840, 6)]"
7860,open,0,1,4,4,"[(7480, 10), (7750, 9)]","[(7790, 3), (7810, 2), (7840, 6), (7860, 7)]"
7870,down,0,0,4,4,"[(7480, 10), (7750, 9)]","[(7790, 3), (7810, 2), (7840, 6), (7860, 7)]"
7880,open,1,0,3,3,"[(7480, 10), (7750, 9)]","[(7810, 2), (7840, 6), (7860, 7)]"
7890,down,0,0,3,3,"[(7480, 10), (7750, 9)]","[(7810, 2), (7840, 6), (7860, 7)]"
7900,open,1,0,2,2,"[(7480, 10), (7750, 9)]","[(7840, 6), (7860, 7)]"
